date,time,year,month,doy,dow,death,cvd,resp,temp,dptp,rhum,pm10,o3
9/3/90,1342,1990,9,246,Monday,116,40,10,21.66666667,60.875,60.75,23.66992516,22.76033342
9/4/90,1343,1990,9,247,Tuesday,121,51,8,26.11111111,73.375,70.375,73.75273141,27.96160815
9/5/90,1344,1990,9,248,Wednesday,106,56,5,25,69.125,84.375,52.2044631,30.35218832
9/6/90,1345,1990,9,249,Thursday,90,47,3,28.33333333,70.5,57.375,56.62265387,29.56010663
9/7/90,1346,1990,9,250,Friday,103,52,5,22.22222222,63.25,81.125,13.60269239,28.1522057
9/8/90,1347,1990,9,251,Saturday,127,56,15,22.22222222,64.625,78.125,37.45480267,18.71828107
9/9/90,1348,1990,9,252,Sunday,105,43,6,22.77777778,65.75,79.625,43.06284627,21.66922531
9/10/90,1349,1990,9,253,Monday,112,55,8,24.16666667,68.375,80.375,66.33536442,35.52656536
9/11/90,1350,1990,9,254,Tuesday,104,44,7,23.33333333,67.875,86.125,58.59164176,29.17744035
9/12/90,1351,1990,9,255,Wednesday,109,43,4,23.61111111,64.5,71.375,87.47740077,28.77857132
9/13/90,1352,1990,9,256,Thursday,105,43,7,23.61111111,65.625,67.625,69.44831863,25.77104798
9/14/90,1353,1990,9,257,Friday,123,48,7,18.61111111,54.625,73.5,35.53248523,15.58529073
9/15/90,1354,1990,9,258,Saturday,105,44,7,17.22222222,54,68.375,23.40205601,14.80782789
9/16/90,1355,1990,9,259,Sunday,100,41,4,13.88888889,47.5,72.625,4.210360256,20.40365211
9/17/90,1356,1990,9,260,Monday,106,55,6,13.33333333,46.25,72.875,18.95548654,17.71254707
9/18/90,1357,1990,9,261,Tuesday,113,52,7,13.05555556,49.875,78.875,18.46866035,11.21403739
9/19/90,1358,1990,9,262,Wednesday,117,50,5,14.16666667,50.5,80.5,27.92983822,5.411514452
9/20/90,1359,1990,9,263,Thursday,121,46,8,15.27777778,50.75,62.875,33.74514728,16.68713472
9/21/90,1360,1990,9,264,Friday,129,54,6,16.66666667,46.625,63.875,28.54073189,9.545148359
9/22/90,1361,1990,9,265,Saturday,113,59,3,13.61111111,42.25,69.75,19.5005223,8.695401991
9/23/90,1362,1990,9,266,Sunday,97,38,3,10.27777778,35.25,60.875,17.56299551,15.16239564
9/24/90,1363,1990,9,267,Monday,103,40,10,11.94444444,38.5,43.875,26.8665284,15.60159012
9/25/90,1364,1990,9,268,Tuesday,120,51,3,19.44444444,51.75,54.625,42.00316286,20.04640986
9/26/90,1365,1990,9,269,Wednesday,128,55,4,19.72222222,52.625,69.875,44.56067577,14.51931877
9/27/90,1366,1990,9,270,Thursday,108,57,10,18.61111111,51.75,53.375,45.61836302,19.39786388
9/28/90,1367,1990,9,271,Friday,127,53,10,16.11111111,54.125,84.75,38.63072971,18.12558345
9/29/90,1368,1990,9,272,Saturday,112,48,5,14.72222222,51.125,83.75,12.68813722,16.08025248
9/30/90,1369,1990,9,273,Sunday,108,45,8,11.38888889,40.25,69.5,14.72255135,12.24364593
10/1/90,1370,1990,10,274,Monday,110,51,10,13.88888889,38.25,57,43.72804613,9.716713264
10/2/90,1371,1990,10,275,Tuesday,104,43,10,13.61111111,41.125,40.625,44.96053702,16.16714838
10/3/90,1372,1990,10,276,Wednesday,122,61,10,19.44444444,58.125,89.375,28.65349094,21.95800598
10/4/90,1373,1990,10,277,Thursday,119,60,6,14.16666667,40.5,50.375,29.70992983,10.89002531
10/5/90,1374,1990,10,278,Friday,117,43,8,20.27777778,55,48.5,29.29244594,24.91388632
10/6/90,1375,1990,10,279,Saturday,107,45,6,23.88888889,56.375,53,41.81981653,35.4729487
10/7/90,1376,1990,10,280,Sunday,92,39,7,12.77777778,48.5,88.375,5.828897201,20.76882715
10/8/90,1377,1990,10,281,Monday,115,59,7,10.27777778,46.75,92.625,5.443303941,13.63863877
10/9/90,1378,1990,10,282,Tuesday,114,45,10,8.333333333,43.5,90,NA,20.54126064
10/10/90,1379,1990,10,283,Wednesday,109,41,10,5.277777778,35.25,90.5,10.92750904,11.98900224
10/11/90,1380,1990,10,284,Thursday,113,48,12,8.055555556,35.875,67.25,46.92067476,9.554113382
10/12/90,1381,1990,10,285,Friday,134,60,9,9.166666667,42.125,73,67.68087947,9.804478758
10/13/90,1382,1990,10,286,Saturday,106,50,5,11.11111111,45.375,68.75,50.79660213,15.74352831
10/14/90,1383,1990,10,287,Sunday,132,46,7,11.94444444,48.5,91.25,23.20402621,19.17688698
10/15/90,1384,1990,10,288,Monday,122,50,8,10.55555556,40.625,68.5,30.85351572,5.31302494
10/16/90,1385,1990,10,289,Tuesday,116,46,3,13.33333333,52.25,66.5,28.6603651,13.98369698
10/17/90,1386,1990,10,290,Wednesday,121,47,8,18.33333333,55.375,78.5,45.45403077,35.63217603
10/18/90,1387,1990,10,291,Thursday,119,68,9,6.111111111,28.875,67.625,12.86537063,13.2872298
10/19/90,1388,1990,10,292,Friday,118,53,11,4.722222222,32.875,61.75,21.44115584,8.321684308
10/20/90,1389,1990,10,293,Saturday,133,53,11,12.5,36,41.875,24.87659191,14.48699846
10/21/90,1390,1990,10,294,Sunday,103,44,8,9.444444444,37,74.5,25.46373175,15.30200879
10/22/90,1391,1990,10,295,Monday,107,48,4,6.388888889,33.875,73.125,44.51663694,8.957146541
10/23/90,1392,1990,10,296,Tuesday,122,51,10,8.055555556,37.625,64.375,49.40143895,6.625532374
10/24/90,1393,1990,10,297,Wednesday,112,46,15,8.055555556,33.5,66.375,37.36253275,9.436797716
10/25/90,1394,1990,10,298,Thursday,101,43,4,4.444444444,31.75,75,22.484029,11.10129251
10/26/90,1395,1990,10,299,Friday,110,50,9,5,31.125,53.125,44.19144699,6.453601431
10/27/90,1396,1990,10,300,Saturday,122,51,10,11.38888889,33,57.625,51.54618282,14.02508003
10/28/90,1397,1990,10,301,Sunday,114,49,13,5,28.625,67.75,19.52757993,12.5012764
10/29/90,1398,1990,10,302,Monday,108,42,8,7.5,30.625,40.25,30.05483529,8.667555476
10/30/90,1399,1990,10,303,Tuesday,138,59,15,15.55555556,48.875,79.25,56.85096379,17.14080452
10/31/90,1400,1990,10,304,Wednesday,123,52,5,14.44444444,49.625,83.25,64.1433612,10.66626294
11/1/90,1401,1990,11,305,Thursday,104,52,9,15.55555556,44.125,45.875,57.5205172,22.50542691
11/2/90,1402,1990,11,306,Friday,121,52,11,18.61111111,52.375,63.375,50.26833939,29.59847522
11/3/90,1403,1990,11,307,Saturday,116,50,13,15.27777778,51.125,81.125,46.57981029,24.49037987
11/4/90,1404,1990,11,308,Sunday,109,38,7,5.555555556,38.5,89.75,5.30904576,24.38304913
11/5/90,1405,1990,11,309,Monday,113,53,9,4.166666667,32.625,83.875,9.510722276,18.32124495
11/6/90,1406,1990,11,310,Tuesday,109,59,6,2.5,35,88.25,24.7576496,8.796352933
11/7/90,1407,1990,11,311,Wednesday,131,58,12,1.111111111,20.375,66.125,24.51365433,10.57767082
11/8/90,1408,1990,11,312,Thursday,128,58,17,-0.277777778,27,63.5,34.50647255,8.652391949
11/9/90,1409,1990,11,313,Friday,119,56,8,2.777777778,33,88.625,29.76885551,6.494533855
11/10/90,1410,1990,11,314,Saturday,96,41,8,4.722222222,22,54.375,27.94001257,11.98519106
11/11/90,1411,1990,11,315,Sunday,108,55,8,3.055555556,28.875,66,22.8266475,10.6183541
11/12/90,1412,1990,11,316,Monday,126,60,7,3.333333333,17.125,46.625,NA,14.63029239
11/13/90,1413,1990,11,317,Tuesday,115,42,11,3.333333333,29.875,71.125,41.69712364,13.93193316
11/14/90,1414,1990,11,318,Wednesday,122,55,12,10.55555556,38.5,50,41.33213119,11.26938963
11/15/90,1415,1990,11,319,Thursday,128,55,5,16.11111111,49.5,62.5,45.58980699,26.04553881
11/16/90,1416,1990,11,320,Friday,99,38,8,8.611111111,32,62.625,38.64518699,19.03710904
11/17/90,1417,1990,11,321,Saturday,114,44,13,5.555555556,29.625,62.625,22.56381428,15.8079971
11/18/90,1418,1990,11,322,Sunday,107,45,5,7.5,33.125,56.375,31.61884651,13.81114445
11/19/90,1419,1990,11,323,Monday,122,61,7,6.666666667,38.5,86,56.37940811,6.672163531
11/20/90,1420,1990,11,324,Tuesday,125,57,13,6.944444444,42.25,62.25,48.44087704,9.122126099
11/21/90,1421,1990,11,325,Wednesday,136,56,11,15.27777778,53.25,72.75,37.49059486,16.31586389
11/22/90,1422,1990,11,326,Thursday,109,40,9,6.388888889,32.25,62,27.77466682,12.93161403
11/23/90,1423,1990,11,327,Friday,102,36,10,5.555555556,17.375,41.625,20.39751197,19.37664382
11/24/90,1424,1990,11,328,Saturday,105,40,7,5.555555556,30,46.875,NA,9.019554087
11/25/90,1425,1990,11,329,Sunday,126,62,8,6.944444444,28.625,62.75,24.73280042,17.83554487
11/26/90,1426,1990,11,330,Monday,114,45,10,11.66666667,58.5,86.25,NA,11.35281886
11/27/90,1427,1990,11,331,Tuesday,122,54,14,16.11111111,57.625,94.375,14.50034232,12.22108304
11/28/90,1428,1990,11,332,Wednesday,111,57,5,4.166666667,22.125,71,15.30188242,14.56273879
11/29/90,1429,1990,11,333,Thursday,115,56,5,-0.277777778,23.625,73.875,23.72289737,8.453384718
11/30/90,1430,1990,11,334,Friday,108,51,7,5,29.875,59.625,21.96979847,13.67404586
12/1/90,1431,1990,12,335,Saturday,89,33,9,4.722222222,28.125,67.375,16.97178272,13.4954787
12/2/90,1432,1990,12,336,Sunday,110,56,6,0.555555556,24.625,61.75,12.43918053,25.38939186
12/3/90,1433,1990,12,337,Monday,108,55,8,0.555555556,25.75,86.875,22.80056097,16.85335685
12/4/90,1434,1990,12,338,Tuesday,121,49,8,-5.555555556,13.25,74.75,24.90518123,20.63818862
12/5/90,1435,1990,12,339,Wednesday,112,50,5,-1.944444444,29.375,72,25.91480081,10.47585983
12/6/90,1436,1990,12,340,Thursday,104,49,6,-1.388888889,16.125,68,31.3773457,11.02846365
12/7/90,1437,1990,12,341,Friday,121,51,11,-0.555555556,27.75,72.375,25.53511947,9.0097788
12/8/90,1438,1990,12,342,Saturday,128,52,10,2.777777778,29.125,82.125,33.45594304,7.180918258
12/9/90,1439,1990,12,343,Sunday,132,49,10,6.111111111,31,62.25,23.967641,10.87959236
12/10/90,1440,1990,12,344,Monday,116,51,13,4.166666667,29.75,69.25,25.4565039,17.73560656
12/11/90,1441,1990,12,345,Tuesday,123,60,10,6.666666667,40.375,73.5,31.90515212,10.90163709
12/12/90,1442,1990,12,346,Wednesday,120,51,8,7.5,35.875,85.375,36.01198434,15.57623081
12/13/90,1443,1990,12,347,Thursday,98,42,6,-0.833333333,18.25,68.5,14.1665926,21.44081027
12/14/90,1444,1990,12,348,Friday,127,55,9,-0.833333333,26.375,72.25,20.56319595,14.05147277
12/15/90,1445,1990,12,349,Saturday,111,55,6,4.166666667,32,85.375,16.11470235,6.843720964
12/16/90,1446,1990,12,350,Sunday,122,65,5,1.388888889,28.875,79.375,23.5492576,12.77068857
12/17/90,1447,1990,12,351,Monday,131,58,5,2.5,36.25,92,19.06401248,6.256389001
12/18/90,1448,1990,12,352,Tuesday,112,54,10,1.111111111,27,80.5,25.65732032,5.652336335
12/19/90,1449,1990,12,353,Wednesday,112,48,9,-0.555555556,27,81.625,26.66726254,6.047791997
12/20/90,1450,1990,12,354,Thursday,111,48,11,4.444444444,42.25,90,26.11624541,6.746256718
12/21/90,1451,1990,12,355,Friday,110,51,8,3.333333333,38.625,96.375,24.20752846,6.139852026
12/22/90,1452,1990,12,356,Saturday,132,54,9,-8.333333333,0.75,76.125,23.43608133,12.10501438
12/23/90,1453,1990,12,357,Sunday,120,65,6,-13.88888889,-3.75,61.25,34.78818467,20.55044565
12/24/90,1454,1990,12,358,Monday,133,63,10,-13.33333333,7.75,76.875,NA,19.89730246
12/25/90,1455,1990,12,359,Tuesday,128,48,14,-9.722222222,-7.875,48.375,16.95249229,19.32184569
12/26/90,1456,1990,12,360,Wednesday,124,55,9,-15.83333333,-6.5,48,NA,11.30044906
12/27/90,1457,1990,12,361,Thursday,119,52,6,-8.055555556,16.75,81.5,17.12201429,13.08585319
12/28/90,1458,1990,12,362,Friday,135,57,11,-0.555555556,30.875,86.125,26.98633338,7.485405778
12/29/90,1459,1990,12,363,Saturday,118,56,15,0.833333333,30,91.25,6.814387485,4.80664998
12/30/90,1460,1990,12,364,Sunday,149,70,15,-9.444444444,2.625,75.75,NA,13.37716755
12/31/90,1461,1990,12,365,Monday,119,56,10,-13.33333333,5,73,23.99662999,13.23639995
1/1/91,1462,1991,1,1,Tuesday,138,56,12,-6.388888889,19,85.5,NA,14.16795694
1/2/91,1463,1991,1,2,Wednesday,113,52,7,-8.888888889,6.625,78.125,NA,13.6070952
1/3/91,1464,1991,1,3,Thursday,129,62,9,-14.16666667,0.5,60.875,NA,9.579581371
1/4/91,1465,1991,1,4,Friday,133,62,7,-10,11.5,67,32.23431608,10.32601569
1/5/91,1466,1991,1,5,Saturday,143,65,18,-3.611111111,21.625,82.375,NA,7.732996327
1/6/91,1467,1991,1,6,Sunday,113,58,6,-6.388888889,13.625,73.75,24.19357326,14.2420377
1/7/91,1468,1991,1,7,Monday,111,52,4,-5.833333333,17.5,70.875,NA,28.11361292
1/8/91,1469,1991,1,8,Tuesday,141,72,12,-3.611111111,27.375,92.625,22.55266513,8.240155979
1/9/91,1470,1991,1,9,Wednesday,114,46,9,-4.444444444,18,78.375,35.86345223,6.60389637
1/10/91,1471,1991,1,10,Thursday,126,57,12,-5.555555556,26.125,87.375,29.5545023,11.27076245
1/11/91,1472,1991,1,11,Friday,120,60,9,-1.388888889,26.625,92.25,22.74254195,10.61549993
1/12/91,1473,1991,1,12,Saturday,110,58,7,-3.611111111,22,87.25,19.57486908,8.622062234
1/13/91,1474,1991,1,13,Sunday,98,46,7,-4.166666667,26.875,88.25,31.68369787,16.12291595
1/14/91,1475,1991,1,14,Monday,109,49,8,-0.277777778,27.125,92.625,38.3592767,12.64549659
1/15/91,1476,1991,1,15,Tuesday,135,61,9,-0.833333333,31.625,84.875,44.554631,6.23016093
1/16/91,1477,1991,1,16,Wednesday,133,62,15,-0.555555556,25.75,86.375,25.54068538,11.93960592
1/17/91,1478,1991,1,17,Thursday,117,56,7,-3.333333333,18.75,72,32.76878152,15.25547978
1/18/91,1479,1991,1,18,Friday,132,64,8,-5.833333333,24,86.875,30.88857533,14.78920506
1/19/91,1480,1991,1,19,Saturday,127,62,11,2.5,29.625,72.5,17.69805033,19.78999479
1/20/91,1481,1991,1,20,Sunday,122,58,9,-3.055555556,18.625,88.25,18.71186527,20.5291619
1/21/91,1482,1991,1,21,Monday,132,63,14,-11.94444444,-1.5,64.875,25.61526961,19.37022999
1/22/91,1483,1991,1,22,Tuesday,131,60,8,-11.66666667,12,71.875,43.85734018,6.227651831
1/23/91,1484,1991,1,23,Wednesday,123,54,12,-5.833333333,5.75,66.375,32.58716779,15.07973042
1/24/91,1485,1991,1,24,Thursday,122,49,17,-12.77777778,-5.75,57.125,32.08822334,12.22511329
1/25/91,1486,1991,1,25,Friday,137,67,10,-13.61111111,-2.375,54.5,53.75642515,9.754610723
1/26/91,1487,1991,1,26,Saturday,135,53,13,-9.166666667,9.25,70.75,35.017187,16.18191465
1/27/91,1488,1991,1,27,Sunday,131,61,15,-5.555555556,17,77.25,23.60739925,17.98411617
1/28/91,1489,1991,1,28,Monday,146,72,11,-3.611111111,19.75,69.625,47.77058035,13.46236756
1/29/91,1490,1991,1,29,Tuesday,118,47,9,-7.222222222,12.625,83.375,10.67723364,24.25011631
1/30/91,1491,1991,1,30,Wednesday,131,53,8,-9.444444444,6.625,67,39.98872287,17.06125383
1/31/91,1492,1991,1,31,Thursday,135,57,12,-8.333333333,8.875,62.25,38.59199974,19.775568
2/1/91,1493,1991,2,32,Friday,144,69,10,-1.666666667,27.5,71,45.66578273,14.35050236
2/2/91,1494,1991,2,33,Saturday,135,68,9,3.888888889,30.5,76,NA,18.18832145
2/3/91,1495,1991,2,34,Sunday,131,57,10,5.833333333,30.125,61.875,26.74128793,22.01284536
2/4/91,1496,1991,2,35,Monday,126,49,13,6.666666667,38,90.75,30.23104363,18.72658608
2/5/91,1497,1991,2,36,Tuesday,123,65,10,3.888888889,34.375,90.375,43.93518787,14.42477617
2/6/91,1498,1991,2,37,Wednesday,128,56,13,1.944444444,32.875,91,37.16853032,19.02970505
2/7/91,1499,1991,2,38,Thursday,111,48,9,0.277777778,29.5,90,15.61372074,12.51859209
2/8/91,1500,1991,2,39,Friday,139,60,18,1.111111111,31,86.875,40.27368888,12.19589803
2/9/91,1501,1991,2,40,Saturday,146,65,12,3.055555556,30.125,87.25,28.34473331,13.73608519
2/10/91,1502,1991,2,41,Sunday,119,57,17,-1.111111111,9.25,45.125,31.18475427,22.59904805
2/11/91,1503,1991,2,42,Monday,136,73,8,-5.555555556,5.125,51.125,21.50468546,21.79411414
2/12/91,1504,1991,2,43,Tuesday,129,62,13,-4.166666667,17.875,58.25,33.22758841,14.48824107
2/13/91,1505,1991,2,44,Wednesday,121,46,18,0.277777778,26.75,78.625,35.16222268,11.42168491
2/14/91,1506,1991,2,45,Thursday,146,71,11,-5.555555556,13.625,79,27.52958444,20.77073495
2/15/91,1507,1991,2,46,Friday,135,54,16,-13.05555556,-6.25,57.75,32.04236479,24.4477407
2/16/91,1508,1991,2,47,Saturday,120,53,9,-8.888888889,17.125,63.75,20.99004699,15.61629993
2/17/91,1509,1991,2,48,Sunday,124,56,8,1.666666667,29.25,73.75,26.75545688,15.78586694
2/18/91,1510,1991,2,49,Monday,123,54,11,3.611111111,38.375,100,37.07360748,10.3603231
2/19/91,1511,1991,2,50,Tuesday,126,61,12,1.944444444,23.625,72.875,NA,15.46993144
2/20/91,1512,1991,2,51,Wednesday,138,60,15,2.5,30.375,59.75,29.11136428,19.60565042
2/21/91,1513,1991,2,52,Thursday,121,59,12,8.333333333,40.375,70.625,38.66188528,15.95361501
2/22/91,1514,1991,2,53,Friday,131,66,7,1.388888889,14.5,52.875,25.20594464,25.26154466
2/23/91,1515,1991,2,54,Saturday,114,50,8,-3.055555556,18.5,56.75,21.11628489,21.08772324
2/24/91,1516,1991,2,55,Sunday,106,45,9,-1.944444444,13,56.75,24.13016766,19.21610624
2/25/91,1517,1991,2,56,Monday,139,72,13,-6.111111111,7.5,55.625,17.52557466,23.62423819
2/26/91,1518,1991,2,57,Tuesday,121,57,14,-7.222222222,16.125,74.125,38.91872421,17.51798893
2/27/91,1519,1991,2,58,Wednesday,125,49,12,-4.722222222,19.5,73.625,23.81035634,19.33626015
2/28/91,1520,1991,2,59,Thursday,128,55,15,3.888888889,30.625,58.375,38.0400117,17.12881173
3/1/91,1521,1991,3,60,Friday,124,57,10,8.888888889,46.5,93.125,28.33167876,21.89171594
3/2/91,1522,1991,3,61,Saturday,125,48,17,3.055555556,22.25,82,23.82068008,21.46187981
3/3/91,1523,1991,3,62,Sunday,136,50,8,-3.611111111,18.5,77.625,2.019447534,25.43529763
3/4/91,1524,1991,3,63,Monday,111,41,14,-0.555555556,20.75,59.875,27.90805241,16.48169693
3/5/91,1525,1991,3,64,Tuesday,135,56,18,3.888888889,31.75,46.875,39.88495827,13.397373
3/6/91,1526,1991,3,65,Wednesday,125,57,9,4.166666667,20.125,63.5,32.96368973,20.4244496
3/7/91,1527,1991,3,66,Thursday,116,45,17,-2.222222222,11,47.875,19.47634826,22.64328877
3/8/91,1528,1991,3,67,Friday,105,47,8,0.277777778,28,56.75,NA,14.27942021
3/9/91,1529,1991,3,68,Saturday,120,54,11,0.833333333,23,70.5,30.88280459,22.6625328
3/10/91,1530,1991,3,69,Sunday,117,50,13,1.388888889,23.25,58.25,37.92953499,24.50406392
3/11/91,1531,1991,3,70,Monday,146,66,9,4.444444444,28.375,64.125,49.79552089,24.10440845
3/12/91,1532,1991,3,71,Tuesday,127,62,7,0,24.5,75,31.16176815,22.35124655
3/13/91,1533,1991,3,72,Wednesday,121,60,7,0.277777778,23.5,63.75,13.51610933,29.47724787
3/14/91,1534,1991,3,73,Thursday,139,64,8,1.388888889,26.5,77,9.354415798,30.50816892
3/15/91,1535,1991,3,74,Friday,115,46,10,1.111111111,26.5,69.375,17.76267838,20.74100366
3/16/91,1536,1991,3,75,Saturday,118,48,10,3.888888889,28.75,57.5,24.43438614,26.54407855
3/17/91,1537,1991,3,76,Sunday,118,53,16,3.888888889,39.25,95.25,26.2724652,14.93886692
3/18/91,1538,1991,3,77,Monday,137,60,12,5.833333333,35.875,76.875,49.35894911,15.963231
3/19/91,1539,1991,3,78,Tuesday,128,64,12,6.666666667,38,71.375,42.45870821,15.13014785
3/20/91,1540,1991,3,79,Wednesday,103,47,8,8.611111111,44.875,67,31.23530009,17.99139731
3/21/91,1541,1991,3,80,Thursday,117,58,8,15.55555556,51.625,67,55.58707748,22.95295651
3/22/91,1542,1991,3,81,Friday,127,48,11,12.77777778,55.25,78.625,15.2134475,21.96587755
3/23/91,1543,1991,3,82,Saturday,105,46,8,8.333333333,32.875,79.875,7.925621157,24.93461651
3/24/91,1544,1991,3,83,Sunday,104,46,13,7.222222222,34.5,64.625,19.28697186,23.68433878
3/25/91,1545,1991,3,84,Monday,130,66,13,9.444444444,39,55.875,39.38976671,13.82218481
3/26/91,1546,1991,3,85,Tuesday,135,59,19,17.22222222,63.5,76.25,29.31057191,21.22372795
3/27/91,1547,1991,3,86,Wednesday,126,52,11,13.33333333,43.25,71.625,58.91322588,15.408368
3/28/91,1548,1991,3,87,Thursday,128,64,12,5.555555556,29.625,65.25,26.24242531,24.2403787
3/29/91,1549,1991,3,88,Friday,132,52,11,-0.833333333,17.875,61.5,7.076287017,28.38565344
3/30/91,1550,1991,3,89,Saturday,128,62,5,0.555555556,17.375,48.5,19.30102129,25.38975832
3/31/91,1551,1991,3,90,Sunday,103,56,3,6.388888889,33.5,76.625,24.79994375,22.98195763
4/1/91,1552,1991,4,91,Monday,127,67,13,5,23.875,58.625,NA,22.38271324
4/2/91,1553,1991,4,92,Tuesday,110,58,9,3.888888889,24,47.375,20.40298334,19.64110216
4/3/91,1554,1991,4,93,Wednesday,128,65,6,10.55555556,34.875,40.125,46.01108955,17.0223318
4/4/91,1555,1991,4,94,Thursday,112,54,7,11.38888889,52.25,96.75,27.42442847,13.9599
4/5/91,1556,1991,4,95,Friday,109,53,10,15.55555556,50.375,53.375,39.06347418,24.59340946
4/6/91,1557,1991,4,96,Saturday,106,48,6,21.11111111,47.25,40,33.13775495,37.9395385
4/7/91,1558,1991,4,97,Sunday,95,51,9,20.55555556,60.25,66.5,26.11748418,25.32588265
4/8/91,1559,1991,4,98,Monday,106,47,7,18.61111111,58.5,81.875,37.10624028,14.75150769
4/9/91,1560,1991,4,99,Tuesday,118,45,10,6.666666667,38.125,87.75,11.21759735,10.46203299
4/10/91,1561,1991,4,100,Wednesday,113,48,6,6.388888889,28.875,62.5,10.75705978,28.15348667
4/11/91,1562,1991,4,101,Thursday,121,59,12,3.333333333,28.625,60.5,13.16476805,23.24382342
4/12/91,1563,1991,4,102,Friday,110,48,7,6.666666667,32.375,53.5,25.07683532,18.24668268
4/13/91,1564,1991,4,103,Saturday,102,46,7,7.5,44.125,90,23.28521883,12.65137228
4/14/91,1565,1991,4,104,Sunday,125,59,7,14.72222222,50.125,79.5,5.371191067,18.29014177
4/15/91,1566,1991,4,105,Monday,123,54,5,11.66666667,38.875,53.875,25.40977505,26.66437669
4/16/91,1567,1991,4,106,Tuesday,116,47,12,11.66666667,42,67.125,NA,18.92896971
4/17/91,1568,1991,4,107,Wednesday,110,56,3,8.611111111,33.125,66.375,15.30680107,20.90282092
4/18/91,1569,1991,4,108,Thursday,107,43,7,7.777777778,37.5,65.25,28.18563754,24.80047587
4/19/91,1570,1991,4,109,Friday,104,51,4,8.055555556,36.625,75.875,20.37574886,24.9102877
4/20/91,1571,1991,4,110,Saturday,119,54,10,4.722222222,31.625,66.5,6.728834224,30.15026067
4/21/91,1572,1991,4,111,Sunday,109,47,10,6.944444444,20.375,41.375,13.44681955,29.89866324
4/22/91,1573,1991,4,112,Monday,119,54,11,8.888888889,30.625,41,38.42484003,22.43173696
4/23/91,1574,1991,4,113,Tuesday,119,48,8,10,38.5,89.375,30.51816669,19.58127604
4/24/91,1575,1991,4,114,Wednesday,116,51,10,10.27777778,28.375,40.25,31.52518295,17.41264333
4/25/91,1576,1991,4,115,Thursday,108,54,7,11.94444444,37.875,47.25,NA,25.61210035
4/26/91,1577,1991,4,116,Friday,112,51,11,15.27777778,47.875,58,65.43672361,26.92596998
4/27/91,1578,1991,4,117,Saturday,122,56,9,18.05555556,61,82.875,38.50096862,12.11766568
4/28/91,1579,1991,4,118,Sunday,100,34,16,18.05555556,55.875,86.375,28.81184192,15.32456278
4/29/91,1580,1991,4,119,Monday,112,48,12,17.77777778,55.5,70.75,18.4357458,20.85343014
4/30/91,1581,1991,4,120,Tuesday,107,45,5,14.16666667,39.625,50.125,34.27240498,23.08386782
